#GeneID	a1	b1	g1	GOF1	a2	b2	g2	GOF2	s1	f1	d1	s2	f2	d2	Rs	Rf	Rd	pSize	pFreq	pDuty	p-value	mu1	cv1	mu2	cv2

YOR121C	1.0389	2.6249	16.4599	3.5000e-01	1.6244	3.2192	7.5423	1.2200e-01	6.7663	0.7326	0.2943	2.6177	1.0507	0.3510	-1.3701	0.5203	0.2543	0.0000e+00	0.0000e+00	3.2300e-27	4.1600e-03	4.6059	1.1394	2.4866	1.3731
YOR122C	1.7352	78.4997	18456.3517	5.2600e-01	1.8623	7.3276	1780.2768	4.7200e-01	240.8327	1.6978	0.0219	249.8717	1.4838	0.2036	0.0532	-0.1944	3.2185	2.4300e-03	0.0000e+00	0.0000e+00	4.0700e-01	398.0999	0.8707	362.1090	0.6341
YOR123C	0.2716	2.4165	776.9246	1.1300e-04	0.2704	3.1241	661.9627	1.3700e-01	336.7564	0.2432	0.1046	222.1605	0.2482	0.0825	-0.6001	0.0297	-0.3431	0.0000e+00	3.7300e-03	0.0000e+00	2.5400e-01	76.8131	1.7073	47.6431	2.0452
YOR124C	0.2920	1.8401	1741.6815	1.4200e-01	0.2665	2.1284	1482.1258	4.8300e-01	988.2526	0.2509	0.1407	733.7955	0.2357	0.1158	-0.4295	-0.0905	-0.2812	0.0000e+00	2.4100e-13	0.0000e+00	8.7900e-02	247.1729	1.3606	159.8484	1.7046
YOR125C	0.1904	6.2266	2137.3458	1.2100e-03	0.2022	4.3644	1096.1614	1.1000e-04	372.1625	0.1845	0.0317	272.1767	0.1924	0.0476	-0.4514	0.0611	0.5856	0.0000e+00	1.2300e-05	0.0000e+00	1.0000e+00	43.0443	4.8527	38.8085	3.4430
YOR126C	0.2109	3.2828	629.3909	1.1100e-05	0.2080	3.4729	667.2000	1.9900e-05	206.9527	0.1972	0.0647	205.1897	0.1958	0.0593	-0.0123	-0.0102	-0.1247	7.6200e-01	8.3700e-01	3.7100e-07	9.6700e-01	30.1611	2.9615	30.8958	2.9354
YOR127W	0.1587	2.5305	2558.0931	1.2600e-05	0.1915	4.2148	2788.3939	4.5000e-04	1099.8249	0.1486	0.0633	710.9735	0.1827	0.0462	-0.6294	0.2986	-0.4547	0.0000e+00	0.0000e+00	0.0000e+00	3.7200e-01	122.3853	3.0606	100.9024	3.0324
YOR128C	0.3296	2.3543	1840.3291	3.3800e-01	0.2480	6.4366	3405.4831	1.8400e-02	829.7579	0.2875	0.1275	565.4288	0.2383	0.0400	-0.5533	-0.2712	-1.6745	0.0000e+00	0.0000e+00	0.0000e+00	1.2600e-03	208.4250	1.5585	124.3577	2.2931
YOR129C	0.1693	6.7896	2045.8996	2.8500e-09	0.1762	3.5091	585.0928	3.6900e-09	337.4492	0.1647	0.0276	183.1050	0.1672	0.0520	-0.8820	0.0217	0.9146	0.0000e+00	1.3300e-01	0.0000e+00	8.4100e-01	37.5225	5.0711	18.9995	4.4683
YOR130C	0.2174	3.8754	722.8070	3.1100e-04	0.2137	2.0875	217.2510	1.4200e-04	197.7360	0.2052	0.0557	111.1404	0.1929	0.0982	-0.8312	-0.0892	0.8166	0.0000e+00	1.0000e-12	0.0000e+00	1.0200e-01	30.8187	3.0383	16.2197	2.6841
YOR131C	0.2627	2.1167	410.2442	3.6800e-02	0.2354	1.9294	342.3119	4.3600e-04	207.7310	0.2321	0.1166	188.7457	0.2084	0.1144	-0.1383	-0.1552	-0.0267	1.1500e-08	2.2000e-27	2.7900e-01	3.6700e-01	43.6026	1.7481	34.0801	2.0004
YOR132W	0.2459	2.5640	1089.6741	1.7300e-02	0.2225	4.1850	1815.8159	3.9400e-01	449.8328	0.2232	0.0914	465.9229	0.2104	0.0547	0.0507	-0.0854	-0.7417	5.5600e-02	5.0100e-12	0.0000e+00	6.7500e-01	91.3366	1.9180	85.6936	2.3559
YOR133W	1.0273	47.8291	36377.9311	2.1800e-01	3.4845	46.8169	12863.2354	8.9400e-02	785.7279	1.0055	0.0213	281.6255	3.2436	0.0698	-1.4803	1.6897	1.7144	0.0000e+00	0.0000e+00	0.0000e+00	6.6600e-06	757.8869	1.5045	892.2827	0.5260
YOR134W	0.1857	2.4529	500.9289	1.7300e-08	0.2509	5.5580	117.2612	1.9800e-08	218.6450	0.1718	0.0742	23.0593	0.2393	0.0463	-3.2452	0.4780	-0.6819	0.0000e+00	0.0000e+00	0.0000e+00	1.3700e-02	26.3924	3.2260	3.2794	5.6259
YOR135C	7.9936	22.4024	2.9056	3.0700e-03	19.9699	9.3810	0.7588	2.3500e-03	0.1423	5.8190	0.2761	0.1211	6.2667	0.6873	-0.2333	0.1069	1.3158	2.4800e-22	2.1500e-20	0.0000e+00	9.5200e-01	0.7585	2.5998	0.5042	2.2421
YOR136W	0.7205	27.6710	19054.2702	4.8500e-01	0.5686	2.0212	2024.1244	3.6800e-01	710.7659	0.7019	0.0260	1028.9529	0.4426	0.2218	0.5337	-0.6652	3.0923	0.0000e+00	0.0000e+00	0.0000e+00	4.7000e-01	489.4820	0.9728	453.4849	0.9606
YOR137C	0.1869	2.6042	1236.1815	3.3200e-05	0.2116	6.6394	499.8657	1.5500e-10	505.3058	0.1737	0.0703	81.8200	0.2046	0.0333	-2.6266	0.2362	-1.0786	0.0000e+00	0.0000e+00	0.0000e+00	4.2800e-03	71.6196	2.4986	10.5898	5.1618
YOR138C	0.2380	7.5650	5538.4729	8.1400e-02	0.1628	6.6522	11870.7791	1.2000e-03	777.9914	0.2305	0.0321	1928.9633	0.1586	0.0255	1.3100	-0.5391	-0.3354	0.0000e+00	0.0000e+00	0.0000e+00	4.8800e-02	170.6624	2.1406	195.9954	5.5121
YOR139C	5.6998	6.2308	1.5746	2.1700e-04	2.8107	2.0738	1.8502	1.1200e-04	0.4033	2.8305	0.5108	0.9983	1.1645	0.5751	1.3076	-1.2813	0.1713	0.0000e+00	0.0000e+00	1.6400e-26	8.0500e-01	0.7436	2.3526	1.0240	2.0715
YOR140W	0.2203	2.6686	434.9609	1.3000e-04	0.2049	4.8766	739.6291	2.1100e-06	173.4085	0.2027	0.0798	162.3401	0.1962	0.0427	-0.0952	-0.0473	-0.9015	7.3500e-05	1.8600e-04	0.0000e+00	5.5900e-01	27.6744	2.5817	22.2823	3.8736
YOR141C	0.2519	5.9673	3173.8213	2.9200e-01	0.2516	3.3057	929.0901	1.8000e-02	563.7525	0.2414	0.0424	298.9091	0.2329	0.0745	-0.9154	-0.0519	0.8114	0.0000e+00	1.8200e-05	0.0000e+00	3.6600e-01	108.0497	2.9279	60.5534	2.1385
YOR142W	0.4840	3.1085	2365.3228	2.8300e-01	0.3249	2.0148	1146.2805	2.3500e-01	792.8696	0.4172	0.1386	593.4486	0.2785	0.1418	-0.4180	-0.5828	0.0328	0.0000e+00	0.0000e+00	1.5700e-02	1.4200e-04	328.8987	1.0808	160.8610	1.3203
YOR142W-B	1.0726	6.4340	171.4052	3.6500e-01	1.2757	6.6355	172.2830	4.8500e-01	27.7228	0.9152	0.1466	28.0160	1.0572	0.1751	0.0152	0.2080	0.2558	3.5200e-02	0.0000e+00	1.2400e-25	2.1200e-01	24.0475	1.0235	28.2698	0.8416
YOR143C	0.1657	4.4979	2071.2560	2.7000e-05	0.1904	3.9434	968.9902	1.2200e-05	500.5597	0.1594	0.0381	264.4715	0.1811	0.0490	-0.9204	0.1836	0.3630	0.0000e+00	0.0000e+00	0.0000e+00	9.0500e-01	47.9722	4.8842	33.7413	3.4397
YOR144C	0.1675	2.9388	622.7373	5.0100e-08	0.2062	4.2387	435.5076	4.3800e-06	234.0158	0.1576	0.0592	110.7578	0.1960	0.0494	-1.0792	0.3144	-0.2608	0.0000e+00	0.0000e+00	6.9300e-22	1.0000e+00	23.4922	3.9973	15.1369	3.7764
YOR145C	0.3065	2.9654	55.6822	3.1200e-07	0.2743	1.8781	481.0134	3.9100e-02	19.9778	0.2764	0.0987	266.9549	0.2384	0.1311	3.7401	-0.2137	0.4099	0.0000e+00	0.0000e+00	0.0000e+00	6.8400e-08	4.2948	2.7801	60.5762	1.5597
YOR147W	0.1745	2.9423	1493.8694	2.5400e-03	0.2721	2.8378	85.8211	2.5200e-08	551.9882	0.1642	0.0600	32.3543	0.2469	0.0925	-4.0926	0.5892	0.6243	0.0000e+00	0.0000e+00	0.0000e+00	9.3000e-02	71.6999	2.8044	5.9429	2.9870
YOR148C	0.2728	3.5315	147.1805	5.6000e-04	0.2440	2.4871	119.3821	7.9500e-07	44.4855	0.2522	0.0760	51.0923	0.2213	0.0933	0.1998	-0.1887	0.2960	4.4300e-17	0.0000e+00	0.0000e+00	2.4900e-01	8.8362	2.7938	8.5365	2.7442
YOR149C	0.1706	2.9080	1185.2803	1.9100e-09	0.2065	1.9156	276.3241	2.1100e-09	446.4399	0.1604	0.0598	153.7172	0.1853	0.1021	-1.5382	0.2076	0.7718	0.0000e+00	0.0000e+00	0.0000e+00	9.9300e-01	53.5665	3.0254	23.0252	2.4154
YOR150W	0.2312	2.2250	746.2968	8.0400e-03	0.2409	5.2346	1468.1695	1.0800e-02	354.8396	0.2085	0.0977	296.1888	0.2299	0.0459	-0.2607	0.1406	-1.0891	0.0000e+00	0.0000e+00	0.0000e+00	9.9700e-01	62.3944	2.0987	54.1570	2.8807
YOR151C	0.3103	2.3901	1840.2586	2.5600e-01	0.3250	3.1813	3702.6122	5.0200e-01	798.5081	0.2741	0.1173	1222.7409	0.2938	0.0960	0.6147	0.1003	-0.2903	0.0000e+00	5.3700e-14	0.0000e+00	3.9100e-01	217.5574	1.3878	318.4320	1.7103
YOR152C	0.2665	2.1000	781.0933	7.8200e-03	0.2100	2.3805	391.5598	4.2700e-08	393.6393	0.2355	0.1168	173.1304	0.1925	0.0842	-1.1850	-0.2910	-0.4718	0.0000e+00	0.0000e+00	0.0000e+00	6.8900e-05	86.6454	1.5668	27.4186	2.3798
YOR153W	0.7008	2.6552	11877.9069	5.9100e-01	0.9782	5.0544	10228.2974	9.5300e-01	4616.3733	0.5530	0.2107	2083.7722	0.8182	0.1634	-1.1476	0.5652	-0.3672	0.0000e+00	0.0000e+00	0.0000e+00	1.5600e-01	2331.5435	1.0628	1624.5281	0.9809
YOR154W	0.1972	3.7040	772.6890	1.1400e-04	0.1895	2.1240	380.0659	1.2000e-09	225.8571	0.1865	0.0541	192.1838	0.1731	0.0869	-0.2329	-0.1080	0.6842	1.8300e-15	7.6500e-17	0.0000e+00	5.7800e-01	31.5374	3.2094	25.5630	2.7679
YOR155C	0.2394	2.0556	971.8539	4.1300e-03	0.1901	1.5612	333.4257	1.4900e-07	500.3711	0.2132	0.1096	224.8803	0.1688	0.1121	-1.1538	-0.3366	0.0324	0.0000e+00	0.0000e+00	7.5600e-03	1.2100e-04	104.0431	1.6183	30.7834	2.3218
YOR156C	0.1776	4.2698	1559.6161	1.4800e-10	0.2177	9.3720	485.6178	4.0900e-09	399.2916	0.1700	0.0433	57.0391	0.2123	0.0249	-2.8074	0.3206	-0.7980	0.0000e+00	0.0000e+00	0.0000e+00	4.1200e-02	50.0477	3.4123	7.1228	6.8377
YOR157C	0.9122	11.9497	5069.9554	1.2400e-01	0.3923	2.3759	1052.4338	5.8700e-01	436.8690	0.8463	0.0716	466.1647	0.3353	0.1458	0.0936	-1.3358	1.0252	9.1000e-08	0.0000e+00	0.0000e+00	6.1200e-09	366.5083	0.9182	146.0583	1.3147
YOR158W	0.2997	2.4345	891.0428	2.0800e-01	0.2944	3.9996	1085.8422	1.3600e-01	386.5702	0.2653	0.1143	297.1661	0.2720	0.0770	-0.3795	0.0359	-0.5691	0.0000e+00	1.4300e-03	0.0000e+00	1.9900e-01	99.3336	1.5142	70.3161	2.0207
YOR159C	0.2509	2.3664	270.2789	1.1900e-04	0.2608	2.4951	435.7506	2.4700e-03	120.4272	0.2260	0.0996	184.8863	0.2349	0.0992	0.6185	0.0558	-0.0048	0.0000e+00	3.6700e-06	7.5000e-01	2.8600e-01	23.1096	2.0845	38.5192	1.8670
YOR160W	0.2162	2.5097	885.8221	1.7600e-03	0.1755	3.2413	1883.1967	7.5500e-05	375.9277	0.1982	0.0831	623.5259	0.1660	0.0543	0.7300	-0.2560	-0.6141	0.0000e+00	0.0000e+00	0.0000e+00	2.4800e-01	66.6887	2.0151	78.4957	3.0551
YOR161C	1.6141	17.0308	17200.1172	3.6900e-01	0.1828	5.4258	2176.2476	6.6700e-07	1036.9141	1.4729	0.0875	440.0971	0.1762	0.0355	-1.2364	-3.0631	-1.2992	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1497.8190	0.7156	54.4202	3.9316
YOR161C-C	0.2908	9.6885	143.5942	1.4900e-06	28.0736	167.8222	1.2714	2.0700e-02	16.1071	0.2816	0.0314	0.0078	23.6747	0.1445	-11.0097	6.3934	2.2002	0.0000e+00	0.0000e+00	0.0000e+00	6.7700e-01	2.9757	6.2007	0.1619	8.4014
YOR162C	0.1817	3.2797	1709.1553	7.9300e-04	0.1792	1.4980	358.9402	3.7600e-08	557.1484	0.1716	0.0555	255.0828	0.1593	0.1114	-1.1271	-0.1068	1.0044	0.0000e+00	4.4900e-18	0.0000e+00	9.6600e-02	72.6123	3.2074	28.5763	2.7804
YOR163W	0.5565	14.0025	2235.9074	6.0300e-01	0.4946	6.6452	1356.3336	3.1800e-01	165.0364	0.5339	0.0404	213.8330	0.4587	0.0729	0.3737	-0.2191	0.8539	0.0000e+00	0.0000e+00	0.0000e+00	6.4000e-01	85.4046	1.3457	95.8473	1.3120
YOR164C	0.3037	1.7319	471.9568	1.4800e-02	0.2980	1.5900	600.3888	1.4900e-01	285.7063	0.2572	0.1527	395.2887	0.2494	0.1623	0.4684	-0.0443	0.0881	0.0000e+00	1.2700e-04	2.2100e-09	8.7900e-01	73.0354	1.3343	93.7737	1.3610
YOR165W	0.1993	11.2297	14538.4470	1.7700e-02	0.2364	2.2020	1064.7729	1.2000e-03	1398.2058	0.1957	0.0187	509.3936	0.2127	0.1003	-1.4567	0.1205	2.4210	0.0000e+00	1.5200e-21	0.0000e+00	1.0000e+00	227.1637	4.3105	102.3979	1.7488
YOR166C	0.1708	1.6221	888.7050	7.6500e-06	0.1802	2.1058	359.0877	6.8800e-07	586.3585	0.1538	0.1001	181.6013	0.1652	0.0827	-1.6910	0.1033	-0.2745	0.0000e+00	1.9000e-18	0.0000e+00	5.5700e-02	71.4405	2.5091	20.3751	3.2461
YOR167C	1.3006	33.1200	3820.7829	8.6100e-01	3.9217	79.7183	9473.0175	2.3100e-01	119.1322	1.2503	0.0385	121.2715	3.7384	0.0471	0.0257	1.5802	0.2905	1.0900e-03	0.0000e+00	0.0000e+00	5.8200e-22	145.0034	0.8009	443.2816	0.5340
YOR168W	0.3204	2.3412	1604.7430	2.7500e-01	0.3954	4.1169	3223.0989	3.9300e-01	716.4013	0.2809	0.1238	810.9299	0.3599	0.0893	0.1788	0.3578	-0.4717	1.3700e-21	0.0000e+00	0.0000e+00	7.6300e-02	181.7807	1.5394	281.9880	1.4251
YOR169C	36.6931	10.7008	0.5845	8.8500e-04	15.1339	38.0298	1.4411	3.7500e-01	0.0578	7.8084	0.7428	0.0395	10.6632	0.2825	-0.5466	0.4496	-1.3945	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.4108	2.4085	0.3864	2.3944
YOR170W	0.6033	2.3424	14.4796	5.7400e-03	0.5857	3.2722	12.6778	8.6900e-05	6.7003	0.4743	0.2155	4.1395	0.4934	0.1583	-0.6948	0.0568	-0.4452	0.0000e+00	5.9800e-04	0.0000e+00	2.1000e-02	2.7596	1.8115	1.7244	2.6542
YOR171C	0.2408	2.0531	1134.8913	2.5400e-02	0.1952	4.0971	1487.5677	1.4300e-05	587.8233	0.2145	0.1093	393.5962	0.1857	0.0485	-0.5787	-0.2081	-1.1716	0.0000e+00	0.0000e+00	0.0000e+00	2.9800e-03	115.5517	1.6309	58.0832	2.9310
YOR172W	0.1746	6.3021	10297.0001	1.2300e-03	0.1814	4.2346	2327.7304	1.2900e-06	1815.9615	0.1695	0.0299	594.1970	0.1735	0.0439	-1.6117	0.0342	0.5558	0.0000e+00	8.2300e-05	0.0000e+00	3.0000e-02	185.6621	5.2910	77.1503	3.2153
YOR173W	0.3506	2.5992	3701.2259	8.1500e-02	0.1871	2.4772	353.3185	6.2900e-11	1483.0127	0.3078	0.1217	155.3722	0.1731	0.0754	-3.2547	-0.8301	-0.6907	0.0000e+00	0.0000e+00	0.0000e+00	1.2700e-19	425.3766	1.3627	17.6193	3.5051
YOR174W	0.2223	1.9277	558.6309	7.2200e-03	0.2007	2.3196	858.3062	8.6900e-05	307.1059	0.1983	0.1074	392.5415	0.1840	0.0833	0.3541	-0.1080	-0.3660	0.0000e+00	1.0500e-17	0.0000e+00	9.2200e-01	56.8007	1.7842	58.7143	2.3598
YOR175C	0.2114	4.0252	4016.7527	5.9900e-02	0.2735	2.3488	2732.2700	2.8700e-01	1079.1949	0.2001	0.0532	1213.4905	0.2442	0.1071	0.1692	0.2869	1.0080	3.1700e-18	0.0000e+00	0.0000e+00	4.0100e-03	168.7021	2.9507	269.5844	1.6823
YOR176W	0.2511	7.3347	4263.8446	1.3000e-02	0.2012	2.4133	969.0379	6.0200e-06	629.6692	0.2417	0.0370	424.6161	0.1849	0.0803	-0.5684	-0.3866	1.1185	0.0000e+00	0.0000e+00	0.0000e+00	1.4100e-02	136.8837	2.5216	67.6953	2.1409
YOR177C	0.1981	6.4318	503.5092	2.5400e-10	0.2156	7.4616	292.1498	3.9500e-12	86.1352	0.1917	0.0326	42.2936	0.2094	0.0300	-1.0262	0.1276	-0.1183	0.0000e+00	9.1000e-26	5.2300e-06	5.1500e-01	9.8888	5.5558	5.1243	6.7257
YOR178C	0.2516	4.0241	128.0152	1.5900e-06	0.1693	7.5783	1389.5467	3.3600e-10	34.4585	0.2358	0.0630	208.5684	0.1653	0.0247	2.5976	-0.5128	-1.3537	0.0000e+00	0.0000e+00	0.0000e+00	9.7400e-01	5.4792	3.8953	17.7230	7.5275
YOR179C	0.2079	2.6849	484.5476	1.0700e-06	0.2474	3.0997	287.0491	6.9400e-06	192.1944	0.1922	0.0752	98.3302	0.2281	0.0782	-0.9669	0.2465	0.0564	0.0000e+00	0.0000e+00	1.3100e-02	8.1100e-01	30.2683	2.5285	19.0192	2.3239
YOR180C	0.2188	3.5727	193.2349	1.0400e-09	0.1781	2.5007	418.4444	6.2600e-12	58.6138	0.2052	0.0620	180.1323	0.1655	0.0703	1.6197	-0.3102	0.1810	0.0000e+00	0.0000e+00	1.7400e-14	1.0000e+00	8.0117	3.9548	19.6156	3.6684
YOR181W	0.2965	2.9632	803.3355	3.1400e-02	0.2288	2.8979	578.9117	1.4000e-02	284.8723	0.2682	0.0956	211.5153	0.2114	0.0765	-0.4296	-0.3436	-0.3212	0.0000e+00	0.0000e+00	0.0000e+00	1.2300e-03	76.3675	1.4941	38.5127	2.2524
YOR182C	0.8489	8.6998	358.3446	5.0100e-01	2.3673	81.5108	5255.3325	8.4200e-01	43.7900	0.7696	0.0949	66.2124	2.2997	0.0285	0.5965	1.5793	-1.7338	0.0000e+00	0.0000e+00	0.0000e+00	1.8400e-21	32.0123	1.1166	148.2083	0.6846
YOR183W	0.7043	14.3512	24.3754	1.9100e-10	26.0270	202.8831	0.6994	1.0000e+00	1.7884	0.6688	0.0492	0.0036	22.8255	0.1243	-8.9612	5.0928	1.3365	0.0000e+00	0.0000e+00	0.0000e+00	8.5400e-01	0.9698	7.5745	0.0708	5.1630
YOR184W	0.3857	6.3279	4473.0007	5.2800e-01	0.3985	1.6474	1336.7056	4.4400e-02	740.6987	0.3627	0.0598	844.7512	0.3187	0.1986	0.1896	-0.1867	1.7328	1.5200e-25	0.0000e+00	0.0000e+00	5.8000e-01	262.6199	1.4296	275.1435	1.0072
YOR185C	0.4955	2.0469	918.9959	3.4900e-01	0.2167	2.6565	569.0254	4.7400e-04	469.5743	0.3966	0.1990	226.8828	0.1995	0.0788	-1.0494	-0.9912	-1.3370	0.0000e+00	0.0000e+00	0.0000e+00	1.2300e-13	186.8529	1.0092	38.6404	2.2381
YOR186W	0.2309	3.7099	175.6252	3.1300e-09	1.6943	9.9711	4.2057	1.2100e-09	50.6478	0.2166	0.0619	0.4453	1.4322	0.1523	-6.8295	2.7249	1.2998	0.0000e+00	0.0000e+00	0.0000e+00	1.8500e-01	7.9096	3.5892	0.5659	7.9474
YOR187W	0.3525	1.6043	1304.3984	4.4200e-01	0.3564	7.5907	4721.8610	4.5300e-01	843.2470	0.2878	0.1834	654.0806	0.3397	0.0466	-0.3665	0.2393	-1.9776	0.0000e+00	0.0000e+00	0.0000e+00	1.7300e-01	245.3403	1.1625	199.5611	2.0331
YOR188W	0.2095	4.1341	514.5193	8.0100e-08	0.1977	2.5487	865.6789	1.8600e-05	135.0466	0.1987	0.0518	362.4205	0.1829	0.0757	1.4242	-0.1196	0.5462	0.0000e+00	6.7800e-21	0.0000e+00	1.6300e-01	20.0453	3.2254	55.2521	2.3362
YOR189W	0.2467	2.6741	272.7064	7.6600e-05	0.2583	2.0647	235.0879	5.8300e-04	107.2332	0.2250	0.0875	121.3226	0.2283	0.1165	0.1781	0.0210	0.4135	2.6100e-14	7.4600e-02	0.0000e+00	7.3700e-01	21.6689	2.0632	23.2804	2.0041
YOR190W	0.1509	5.4543	3119.1880	1.5000e-07	0.2602	6.0073	141.6119	9.9500e-11	637.7308	0.1465	0.0295	25.8499	0.2486	0.0450	-4.6247	0.7628	0.6085	0.0000e+00	0.0000e+00	0.0000e+00	3.4000e-01	55.7290	5.5133	4.0320	5.1666
YOR191W	0.2789	6.4824	1748.3377	2.6600e-02	0.2377	7.8605	3413.5337	9.9600e-04	291.1722	0.2665	0.0457	458.7515	0.2305	0.0308	0.6558	-0.2092	-0.5691	0.0000e+00	0.0000e+00	0.0000e+00	7.3900e-01	71.1358	2.0412	101.4665	2.2495
YOR192C	0.2054	5.1408	284.5496	8.9500e-07	0.1887	7.0692	647.5306	2.6000e-08	61.3542	0.1969	0.0422	100.8590	0.1835	0.0282	0.7171	-0.1015	-0.5806	0.0000e+00	1.1700e-17	0.0000e+00	1.0000e+00	6.6718	5.9212	10.1157	6.7877
YOR192C-B	0.3784	4.4577	1849.9382	5.0200e-02	0.3197	3.3625	2159.0016	5.2600e-01	436.3009	0.3475	0.0810	679.8141	0.2906	0.0911	0.6398	-0.2579	0.1694	0.0000e+00	0.0000e+00	2.8700e-19	5.8600e-01	134.5970	1.7347	172.3278	1.8987
YOR192C-C	0.2718	7.8767	277.4214	1.1100e-03	0.3457	11.5827	202.2500	1.1800e-06	38.4592	0.2621	0.0360	18.6281	0.3352	0.0307	-1.0458	0.3553	-0.2297	0.0000e+00	0.0000e+00	1.4000e-17	9.9400e-01	6.8150	4.8089	4.4437	5.0000
YOR193W	0.2468	2.0913	342.6691	1.1000e-01	0.2507	5.8494	229.9938	5.8900e-08	175.8418	0.2189	0.1128	42.2705	0.2397	0.0438	-2.0566	0.1308	-1.3646	0.0000e+00	9.1000e-27	0.0000e+00	1.4300e-04	33.6062	2.0194	7.3386	4.0051
YOR194C	0.3670	2.6217	1021.7379	3.5100e-02	0.3777	3.3812	1079.5790	6.2800e-01	409.6626	0.3204	0.1271	332.7893	0.3383	0.1040	-0.2998	0.0784	-0.2894	0.0000e+00	1.8800e-10	0.0000e+00	6.2800e-01	130.4814	1.2910	106.2583	1.4628
YOR195W	0.1796	7.0700	2829.1072	1.8300e-05	0.2140	2.0041	530.0588	7.9100e-05	438.2548	0.1747	0.0269	282.5358	0.1925	0.1008	-0.6333	0.1400	1.9046	0.0000e+00	1.4400e-26	0.0000e+00	3.6200e-01	44.4772	6.0509	41.6920	2.3623
YOR196C	0.2054	2.7725	450.0066	6.3800e-09	0.1830	3.3235	1148.6315	2.4900e-07	174.4219	0.1904	0.0728	372.1444	0.1729	0.0555	1.0933	-0.1392	-0.3911	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	26.2195	2.5877	48.6264	3.1066
YOR197W	0.2654	7.8557	6739.0492	3.5300e-01	0.2611	4.1849	3181.2019	3.6000e-01	907.5271	0.2564	0.0341	800.3945	0.2452	0.0611	-0.1812	-0.0643	0.8389	2.7300e-16	1.6000e-07	0.0000e+00	8.6500e-01	216.4648	2.3727	182.5121	1.9714
YOR198C	0.7831	3.4262	1603.1440	6.6600e-01	0.8827	25.8643	12727.4512	9.7100e-01	483.2616	0.6349	0.1887	506.9604	0.8533	0.0334	0.0691	0.4266	-2.4980	1.2700e-04	0.0000e+00	0.0000e+00	2.6500e-01	305.1721	0.8799	417.7705	1.1200
YOR199W	0.8424	1.8158	7.3737	9.7300e-02	1.0422	1.9795	8.4067	4.0200e-02	4.3569	0.5658	0.3274	4.5848	0.6723	0.3525	0.0736	0.2490	0.1066	1.3000e-02	0.0000e+00	7.1800e-11	1.3200e-01	2.2340	1.5778	2.8060	1.3359
YOR201C	0.2439	2.5387	501.2488	4.9600e-03	0.2321	3.7865	552.3465	6.7600e-04	207.1992	0.2218	0.0908	155.7492	0.2179	0.0611	-0.4118	-0.0254	-0.5723	0.0000e+00	5.7000e-02	0.0000e+00	2.9100e-01	40.9840	1.9348	27.6526	2.6394
YOR202W	0.2735	2.3151	594.0744	1.1200e-02	0.5503	20.8679	4894.9116	3.0800e-01	271.4062	0.2434	0.1100	245.0687	0.5352	0.0273	-0.1473	1.1367	-2.0088	3.8700e-12	0.0000e+00	0.0000e+00	4.4200e-06	61.3396	1.7538	128.3239	1.1264
YOR203W	1.5193	9.1899	6.3995	3.9600e-06	15.5919	75.5814	2.9931	1.2100e-02	0.7201	1.2801	0.1521	0.0417	12.7229	0.1849	-4.1113	3.3131	0.2817	0.0000e+00	0.0000e+00	3.6900e-19	8.7600e-01	0.8207	5.7406	0.5076	2.2180
YOR204W	0.2558	2.2772	805.2460	4.7600e-02	0.3191	1.6546	684.1357	7.1100e-01	370.9830	0.2291	0.1043	449.7013	0.2643	0.1735	0.2776	0.2063	0.7349	0.0000e+00	0.0000e+00	0.0000e+00	2.2800e-02	75.1609	1.8346	112.4884	1.3387
YOR205C	0.1849	5.9459	1256.8707	2.1900e-06	0.1815	2.6914	1006.5793	3.5300e-04	228.8427	0.1790	0.0323	401.1878	0.1694	0.0669	0.8099	-0.0790	1.0516	0.0000e+00	2.9700e-10	0.0000e+00	4.2100e-01	27.5288	4.6083	52.7587	2.8322
YOR206W	0.1454	6.1114	3290.7291	2.7600e-08	0.3738	4.4056	1161.7271	3.6300e-01	600.6804	0.1417	0.0256	274.7705	0.3439	0.0806	-1.1284	1.2790	1.6562	0.0000e+00	0.0000e+00	0.0000e+00	1.7200e-17	39.3844	8.2356	90.7634	1.5825
YOR207C	0.1655	2.9611	1110.3593	2.9800e-07	0.1472	5.3153	24916.9050	7.0000e-05	405.3922	0.1561	0.0568	5323.9741	0.1428	0.0302	3.7151	-0.1291	-0.9125	0.0000e+00	2.3000e-25	0.0000e+00	8.5800e-04	45.2029	3.4581	370.3967	6.6385
YOR208W	0.2675	4.9153	2368.9574	2.3100e-01	0.1797	2.1103	555.4857	1.5400e-10	512.3160	0.2528	0.0545	281.5388	0.1648	0.0832	-0.8637	-0.6169	0.6113	0.0000e+00	0.0000e+00	0.0000e+00	1.0100e-07	108.8052	2.2772	36.9531	2.7348
YOR209C	0.3976	2.1001	1834.2161	7.5900e-02	0.3151	2.0523	1107.5128	2.4000e-01	913.6330	0.3328	0.1633	566.3962	0.2719	0.1369	-0.6898	-0.2915	-0.2547	0.0000e+00	0.0000e+00	0.0000e+00	8.6600e-04	302.4931	1.1127	147.1380	1.2903
